image_path,caption
/home/neemias/perceptsent/data/1qdreGcIElsP-NuyRiCVj0Fer8XIrY_mU.jpg,"This image appears to be a train track with several graffiti-covered train cars on it. The sentiment of this image is likely Neutral, as the graffiti on the train cars is not particularly positive or negative. It could be seen as a form of urban art, but it does not necessarily convey a positive or negative message."
/home/neemias/perceptsent/data/1pCKtqa0sBxofDJkgp84CUYYTNDGAEiC2.jpg,"Positive. The image shows a city street with tall buildings on either side and a clear blue sky in the background, indicating a positive sentiment."
/home/neemias/perceptsent/data/1Rw3wC7uwYDb0AHYhdIElgEcD5kAOpL7K.jpg,"​

Positive"
/home/neemias/perceptsent/data/1a1rNah8Xyjb7jzm08YTEyjNyDzf56QrC.jpg,"Positive. The image shows a busy street with various shops and businesses, indicating economic activity and potential for growth. The presence of a traffic light suggests order and organization, while the trash piles may indicate a need for cleanup but do not detract from the overall positive atmosphere."
/home/neemias/perceptsent/data/1GBhWU0YhDqadFKMf88vShMuwpRr9L_NJ.jpg,"This image is a stairwell with graffiti on the walls. It appears to be an abandoned or neglected area. The sentiment of this image would likely be negative, as it depicts a dilapidated and run-down environment."
/home/neemias/perceptsent/data/1FYAEQX9NSW8qXQc4MO8DJRYkPtiJkgYl.jpg,"This image shows two bicycles parked outside a building. One of the bicycles is red and has a basket attached to the front, while the other is black and has a small trailer attached to the back. The building has a red and white striped awning and a sign that reads ""Antiques"" in black letters. The wall behind the bicycles is painted a light color and there are some plants growing in pots on the sidewalk.

        Based on the content of the image, it can be classified as Neutral. The image does not evoke any particularly strong emotions or sentiments, but rather depicts a common scene of bicycles parked outside a building."
/home/neemias/perceptsent/data/1IRhDyVyDnuHyyybgk0JvaF7aywAF2QoS.jpg,"Positive. The image shows a group of soldiers standing in formation, ready for action. They are well-equipped and seem confident, which suggests that they are prepared to handle any situation that may arise. The explosion in the background adds to the sense of excitement and urgency. Overall, the image conveys a positive sentiment of readiness and preparedness."
/home/neemias/perceptsent/data/1xonQHU2gEfIXWAsQ3S4-8wT-YRBKwq8P.jpg,"Positive. The image shows a busy city street with people walking and biking, indicating a lively and active environment. The buildings in the background are tall and grand, suggesting a sense of history and culture. The overall atmosphere is positive and inviting."
/home/neemias/perceptsent/data/1QDKxBQNPo2l2RWgKT36L2e7Rg3IfcaD0.jpg,"Positive. The image shows a historic fort with a beautiful view of the water and palm trees. It is well-maintained and has a peaceful atmosphere, which suggests that it is a popular tourist destination. The people in the image are walking around, enjoying the scenery and taking photos, which indicates that they find it pleasant. The overall feeling of the image is positive."
/home/neemias/perceptsent/data/1_FCugwP7OC3D53WurDb8tu20CyJTQQh8.jpg,"SlightlyPositive. The image shows a peaceful and scenic view of a river flowing through a hilly landscape with houses on the other side. The sky is cloudy, but not overcast, and there are no obvious signs of pollution or environmental degradation. The overall atmosphere is calm and serene."
/home/neemias/perceptsent/data/1FRwpQ_nLCp6BE9bNnQj1lExYQNVnsJdR.jpg,"Positive. The image shows a beautiful cliff overlooking the ocean, with clear blue skies and greenery in the foreground. The rock formation is impressive and the water looks inviting for a swim. It's a great place to relax and enjoy nature."
/home/neemias/perceptsent/data/1Uf-cFykWqZ3gcT3f2TIBg5O-8qW7z5xk.jpg,"This image shows a line of trucks driving down a road in the mountains. The trucks are all different colors and sizes, and they are all carrying cargo. The image is taken from a distance, so we can't see the details of the trucks or the cargo they are carrying. The sky is clear and blue, and there are no clouds in sight. The mountains in the background are tall and rugged, with trees growing on them. It looks like a beautiful day for a drive.

Based on the image, the sentiment is Neutral. The image shows a line of trucks driving down a road, which is a neutral activity. The trucks are different colors and sizes, but they are all carrying cargo, which is a neutral activity. The sky is clear and blue, which is a neutral sentiment. The mountains in the background are tall and rugged, which is a neutral description. Overall, the image is neutral."
/home/neemias/perceptsent/data/1waMa-S7bIwhrPYIctbtEzX4lYaIYdhE0.jpg,"This image appears to be a photograph of a damaged building with broken windows and debris scattered around it. The overall sentiment of the image is negative, as the building appears to have been damaged or destroyed in some way. The broken windows and debris suggest that something has gone wrong, and the image may evoke feelings of sadness or despair. However, it is possible that the image could also be interpreted as neutral or slightly positive, depending on the context in which it is used. For example, if the image is being used to illustrate the aftermath of a natural disaster, it might be seen as a negative image, but if it is being used to show the resilience of a community in the face of adversity, it might be seen as a more positive image."
/home/neemias/perceptsent/data/10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4.jpg,"Positive. The image shows a city skyline with tall buildings, which suggests progress and growth. The absence of people in the image indicates that it is not crowded or busy, which can be seen as positive."
/home/neemias/perceptsent/data/1x-MTkEO32k1zbcpMjAc4XePVzyV0-Tv9.jpg,"Positive. The image shows a group of tall trees with bare branches reaching up towards the sky, creating a sense of openness and freedom. The sky is clear and blue, adding to the positive feeling of the scene."
/home/neemias/perceptsent/data/10_nPlBFNDw9990JRdkxDASz6bEE67BLl.jpg,"Positive. The image shows a large building with smoke coming out of it, which suggests that there may have been some kind of explosion or fire. However, the fact that the building is still standing and that there are people in the foreground suggests that the situation is under control and that help is on the way. Overall, the image suggests a sense of urgency and danger, but also a sense of hope that things will be okay in the end."
/home/neemias/perceptsent/data/1APEUf7YSodEzMtaqJMIHf2OqNHVmhu_p.jpg,"This image appears to be an old, rusted ferris wheel with a sign that reads ""ImageContent"" on it. The wheel is located in a dilapidated amusement park, surrounded by overgrown trees and weeds. The overall sentiment of the image is Negative. It appears to be an abandoned, rundown amusement park with no signs of life or activity. The ferris wheel is rusted and appears to be out of commission, adding to the overall sense of abandonment and decay in the scene."
/home/neemias/perceptsent/data/1bpw1eZzLaa3FsK9Z_5J77QDF6PWJhTmp.jpg,"This image appears to be a neutral sentiment. The color scheme is muted and the texture of the surface suggests a sense of wear and tear, which gives it a neutral feel. There are no obvious emotional cues that suggest a positive or negative sentiment."
/home/neemias/perceptsent/data/1tCOg6TFG-KyYRtMqpk2cPfxEiPoC3EYZ.jpg,"This image appears to be a photograph of a group of people standing on a beach, looking out at the ocean. The sky is overcast and there are some clouds in the distance. The people in the photo are wearing casual clothing and appear to be enjoying their time on the beach. There is a large pile of debris in the background, which suggests that the area has recently been affected by a natural disaster.

Based on the content of the image, I would classify it as Neutral. While the image does show a natural disaster, it also shows people coming together and enjoying themselves despite the difficult circumstances. The overall tone of the image is not particularly positive or negative, but rather neutral."
/home/neemias/perceptsent/data/1z3VQCdc_VdBhuKqCJQ_peSbNVXjx6DhF.jpg,"Positive. The image shows a beautiful, colorful tree in full bloom, surrounded by modern buildings. The bright pink blossoms stand out against the neutral background of the building, creating a positive and uplifting atmosphere. The overall feeling of the image is one of happiness and joy, which makes it a positive image."
/home/neemias/perceptsent/data/12IOa241-m6f35UeVtNP1llwC8_Is1_3S.jpg,"Positive: This image shows a beautiful landscape with rock formations that are unique and interesting. The lighting and shadows add depth to the scene, making it look more realistic. The sky is clear, which adds to the overall beauty of the image.

Neutral: The image is well-composed and the rock formations are well-defined. However, there is not much else in the image to make it stand out.

Negative: The image is somewhat dull and lacks any real sense of depth or interest. The rock formations are not particularly impressive and the overall effect is uninspiring.

Slightly Negative: The image is somewhat lackluster and lacks any real sense of depth or interest. The rock formations are not particularly impressive and the overall effect is uninspiring.

Slightly Positive: The image is well-composed and the rock formations are well-defined. However, there is not much else in the image to make it stand out."
/home/neemias/perceptsent/data/1Qm89820xAOyJAF4COfNQ8FR5JGkYL9Di.jpg,"Positive. The image shows a cargo ship at sunset, with the sun setting behind it, creating a beautiful and peaceful scene. The colors of the sky are warm and inviting, and the ship is large and imposing, suggesting success and prosperity. The overall feeling of the image is positive and uplifting."
/home/neemias/perceptsent/data/1Pb2P20AQK3G3ojoI07uOJGIKBxteJZuh.jpg,"This image appears to be a photograph of a body of water with mountains in the background. The sun is setting behind the mountains, casting a warm orange and yellow glow over the landscape. There are no boats or other objects visible in the image.

        Based on the visual elements present in the image, I would classify it as Neutral. The image does not evoke particularly strong emotions or sentiments, but rather presents a peaceful and serene scene."
/home/neemias/perceptsent/data/1OAlDrLBztrp4E3jm6ZzLXK68S4ULtMt3.jpg,"Positive. The image shows a pink flower growing on a tree, which is a positive symbol of growth and beauty. The blurry background adds to the dreamy, ethereal quality of the image, making it even more positive."
/home/neemias/perceptsent/data/1IdNZKPR1iYlrvbpfpxaBue_bTTS8Jz1a.jpg,"Positive. The image shows a peaceful and picturesque view of a city at night, with boats docked in the harbor and buildings lit up by streetlights. The atmosphere is calm and serene, and the overall feeling of the image is positive."
/home/neemias/perceptsent/data/1WCShP58jVpUIH_PLZiu1l8CuF2NrzsRd.jpg,"Positive. The image shows a rocky beach with snow on the ground and rocks in the water, which suggests that it is a cold and wintery day. However, the sun is shining and there are no dark clouds in the sky, which gives the impression that it is not too cold or gloomy. The overall feeling of the image is positive."
/home/neemias/perceptsent/data/1jdC39vb2Rt6zDKkZfjO4MJW8ENL40AEk.jpg,"Positive. The image shows a peaceful and picturesque village with a river running through it, surrounded by trees and greenery. The sun is setting in the background, casting warm orange and yellow hues over the scene, creating a beautiful and serene atmosphere. The overall feeling of the image is positive and uplifting."
/home/neemias/perceptsent/data/1JhAb2Ohc3IHRu3EUyORMqhmuDb2JII7Q.jpg,"This image shows a group of people standing around a truck and some portable toilets. The truck appears to be a fire truck, and the people are wearing uniforms that suggest they are emergency responders. There are also some trees and buildings in the background.

        Based on the content of the image, it can be classified as Neutral. The people in the image are not expressing any particular emotion or sentiment, and the presence of the fire truck suggests that they may be responding to an emergency situation. However, there is no indication of any negative or positive emotions in the image."
/home/neemias/perceptsent/data/1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig.jpg,"This image appears to be a sign that says ""ImageContent"" in red letters on a white background. The font used is bold and the letter spacing seems even. The sign is mounted on a wooden pole and there is a power outlet next to it. The building behind the sign has a wooden exterior and a metal roof. The overall atmosphere of the image is neutral.

        Based on the sentiment of this image, I would classify it as Neutral. The sign is not particularly positive or negative, but rather just informative."
/home/neemias/perceptsent/data/14iGTpggMcKKw4yDf2RG8_91_o4pzErgp.jpg,"Positive. The image shows a group of people standing on top of a pile of trash, looking out at the horizon. They appear to be enjoying the view and the atmosphere, which suggests a positive sentiment."
/home/neemias/perceptsent/data/1HCjDNlpqI1o86qLUjfgcd4ZfxoPn2Nkn.jpg,"This image depicts a pathway lined with pink flowering trees on either side. The sky is cloudy and overcast, which gives the scene a somber mood. The overall sentiment of this image is Neutral."
/home/neemias/perceptsent/data/1K8O44jPnRo6LWANvTT4dSy-Imb8_bc1X.jpg,"This image shows a busy city street with tall buildings on either side. The street is lined with yellow traffic cones and there is a truck parked on the side of the road. The overall sentiment of this image is Neutral. It depicts a typical urban scene, but does not evoke any strong emotions or feelings."
/home/neemias/perceptsent/data/1yMWXMuJYEiF8Qp9L4Ubfi2fLygmoUyB7.jpg,"Positive. The image shows a bridge, which is a symbol of connection and progress. The sky is clear and blue, indicating a positive outlook. The water is calm, adding to the peaceful atmosphere."
/home/neemias/perceptsent/data/13PVSRFsGHUhMntDxSR0E848uMnm9JLp4.jpg,"Positive. The image shows a clear and sunny day with trees lining the street, indicating a positive sentiment."
/home/neemias/perceptsent/data/1UTXpDFNOBpWJ5jVPrF1VMjdLQVsUuIcH.jpg,"This image shows a group of people standing on a bridge overlooking a river. The people are holding bags of trash and are standing next to a sign that says ""clean up the environment."" The image is slightly positive, as it promotes the idea of cleaning up the environment and taking care of our planet."
/home/neemias/perceptsent/data/1yVOweqsr4-fx9JUochoWstHFcRt4mbKP.jpg,"Positive. The image shows a clear blue sky with fluffy clouds, indicating a positive sentiment."
/home/neemias/perceptsent/data/1h3RXzyLc8T3N5-XuQkMmDvJSOuCvtKCV.jpg,"This image appears to be a photograph of a city street with buildings on either side and a large pile of debris in the foreground. The sky is overcast and there are no people visible in the image. Based on the content of the image, it can be classified as Neutral."
/home/neemias/perceptsent/data/1Sx-iJGmB8pfUBZSZ1Jyqd11sPup1lAeN.jpg,"Positive. The image shows a colorful fireworks display in the night sky, which is an enjoyable and festive sight for many people. It is likely that the image was taken at a public event or celebration, and it captures the excitement and joy of the occasion. The bright colors and patterns of the fireworks add to the positive sentiment of the image."
/home/neemias/perceptsent/data/1rCNXnDWheLIJ7N-wfeugNKT9lSpG08cE.jpg,"Positive. The image shows a beautiful landscape with cliffs and ocean, which is likely to evoke positive emotions in the viewer."
/home/neemias/perceptsent/data/1rfbKaSIf0UnQJgDsa34iU72YvOYnC3Q2.jpg,"This image appears to be a photograph of a room with damaged walls, appliances and other items scattered around. The overall sentiment of the image is negative, as it depicts destruction and damage."
/home/neemias/perceptsent/data/1H-73wrIGEiVraeT6ZCeyIYTkiJUCz1B8.jpg,"Positive. The image shows a group of people wearing face masks while sitting on a subway train, which suggests that they are taking precautions to protect themselves from the COVID-19 pandemic. This is a positive sign that people are taking the necessary steps to stay safe and prevent the spread of the virus."
/home/neemias/perceptsent/data/12yRk-_IQWQWOg9aTKpUVAEKRyXDslbH1.jpg,"This image appears to be an old, dilapidated building with broken windows and debris scattered around it. The overall sentiment of the image is negative, as it depicts a run-down and abandoned building."
/home/neemias/perceptsent/data/1qfAgaPFBpvzCuRodKpqLHLhT3IdJLgFO.jpg,"This image appears to be a photograph of a building that has been damaged by an earthquake. The building is tall and white with large windows and balconies on the upper floors. The lower floors are made of concrete and have large cracks in them. There are several people standing around the building, some of whom are looking at the damage.

Based on the image, I would classify it as Slightly Negative. The building is damaged and people are standing around it, which suggests that something negative has happened. However, the people in the image do not appear to be panicked or distressed, so the sentiment is not extremely negative."
/home/neemias/perceptsent/data/1GnV3f3o1iB4wmcXUFX-_nHp5JVHkjDy7.jpg,"Positive. The image shows a boat that has been abandoned and left to decay in the water, but it still has an aesthetic appeal and could be used for artistic purposes."
/home/neemias/perceptsent/data/1-JTRmt6NyFheXL2mvEcu6h5CMJRNUbEr.jpg,"Positive. The image shows a city street with a police car driving on the road, indicating that the area is safe and secure for people to walk around. The white lines on the road suggest order and organization, while the buildings in the background show development and progress. The overall atmosphere of the image is positive."
/home/neemias/perceptsent/data/1Qw-RuXsBHBE5Kx8mOg3_j2-0nbvHCdDN.jpg,"Positive. The image shows a group of people standing together, which suggests unity and cooperation. The orange jumpsuits worn by the individuals in the image are reminiscent of prison uniforms, but they are not being used in a negative context. Instead, they appear to be part of a positive event or activity. The presence of police officers in the image also adds a sense of security and protection, which is a positive aspect. Overall, the image conveys a positive sentiment."
/home/neemias/perceptsent/data/1gc6rHH2CCzpLS9uTqFxhkqqLzaEJAr89.jpg,"Positive. The image shows a classic car parked in front of a house, which suggests that the owner takes good care of their property and values their possessions. The car's condition also indicates that it has been well-maintained over time, adding to its value and appeal."
/home/neemias/perceptsent/data/1gkzP7OSrzHaEfTOlshfb06-3WnzDVQFq.jpg,"Positive. The image shows a small wooden house on the shore of a lake surrounded by mountains, which is a beautiful and peaceful scene. The misty atmosphere adds to the serene mood of the image."
/home/neemias/perceptsent/data/1C22oYykKpxEaGwzt8T31HtjpKp229GLA.jpg,"Positive. The image shows a clear night sky with stars visible, indicating a positive sentiment."
/home/neemias/perceptsent/data/1fZ8Z8MQ8xgbgRn1bzmkLa5M1PrD51-Ky.jpg,"Positive. The image shows a beautiful flowering tree with pink flowers, which is a positive sight. The path leading to the river also adds to the positive sentiment of the image."
/home/neemias/perceptsent/data/1OI800GWhYCwVHm7y1n6z4KV6RyCRFhvW.jpg,"Positive. The image shows a clean and well-maintained residential street with parked cars, indicating a positive sentiment towards the area."
/home/neemias/perceptsent/data/1cvuZfQAgMhMcbjzOKcfjNxpCi1Bv7fuN.jpg,"Positive. The image shows two trains at a station, which suggests that transportation is available and accessible to the public. The presence of people waiting at the platform indicates that the station is a hub for travel and commerce. The overall atmosphere is one of activity and movement, which is positive."
/home/neemias/perceptsent/data/1BMeJ9Yp-d135SbWSelhL-F8tuPwNmLOI.jpg,"SlightlyPositive

        This image shows a group of people standing outside in front of a building. They appear to be talking and interacting with each other, which suggests that they are having a positive experience. The man in the red shirt is pointing at something, which could be a sign or an object of interest. The overall atmosphere of the image is positive, with people smiling and engaging with each other."
/home/neemias/perceptsent/data/1s-gInsZtKVZfbqul5wILABh0p06AxRNl.jpg,"Positive. The image shows a rustic wooden fence, which suggests a rural or natural setting. The fact that the fence is old and weathered adds to its charm and character. The presence of trees and greenery in the background further enhances the positive sentiment of the image."
/home/neemias/perceptsent/data/18-jbn42BrxJjzLtBXpX7J0vIDCdgOm1n.jpg,"This image shows a person standing on a ladder, wearing a safety harness and holding a tool. The background is a city skyline with buildings and a clear blue sky. The overall sentiment of this image is Neutral."
/home/neemias/perceptsent/data/1XgZPEz66RTTur2T7sX-CBAWOm7PR8m_O.jpg,"Positive. The building appears to be well-maintained and the signage is clear, indicating a positive image for the business."
/home/neemias/perceptsent/data/1X-AT5hGrFDqIl9PQsTsX5jM3exxP0lY6.jpg,"Positive. The image shows a modern and well-maintained building with a large overpass, indicating progress and development. The white lines on the road suggest organization and order, while the sky is clear and blue, indicating a positive outlook."
/home/neemias/perceptsent/data/19EVpZta_wV4jhWiqMuK2UFCBGLJ6BXnA.jpg,"Positive. The image shows a busy city street with tall buildings in the background, indicating progress and growth. The presence of cars and streetlights suggests activity and movement, while the blue sky adds a sense of optimism."
/home/neemias/perceptsent/data/1zdQxxWHoF8XiiZkWWS6BQVmVL9qvczgM.jpg,"Positive. The image shows a city skyline with tall buildings and a clear blue sky, which suggests progress and growth. The presence of cars on the road also indicates activity and movement."
/home/neemias/perceptsent/data/1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN.jpg,"Positive. The image shows a group of people working together to clean a room, which suggests that they are taking responsibility for their environment and working towards a common goal. The fact that they are wearing white shirts and shorts also implies that they are dressed appropriately for the task at hand."
/home/neemias/perceptsent/data/15F8FOYxaiZBbTIADOVoF8iRSccLKoMsh.jpg,"Positive. The image shows a peaceful and serene residential neighborhood with trees and buildings in the background, indicating a positive sentiment."
/home/neemias/perceptsent/data/1wT5jDdOlFK74DyjpISdTX9JSe3FlAnQc.jpg,"Positive. The image shows a small wooden house nestled in a lush green hillside with mountains in the background. The bright blue sky and fluffy clouds add to the overall positive feel of the scene. The lack of people or vehicles in the image suggests a peaceful, isolated setting."
/home/neemias/perceptsent/data/1mNgXij_3-ce5OZXP1kKKJz_06JoReTDU.jpg,"Positive. The image shows a small shop with a sign that says ""KFC"" in Japanese characters, indicating that it is a fast food restaurant. The building appears to be well-maintained and the sign is clearly visible, which suggests that the business is doing well. Additionally, the fact that the image is in black and white suggests that it was taken in the past, which implies that the business has been around for some time and has a history of success."
/home/neemias/perceptsent/data/1IsCLNIcVOXbJA3xObpzM5cLVIyUm71R6.jpg,"Positive. The image shows a well-manicured lawn with a car parked on the street, indicating that someone has taken care of their property and is responsible. The presence of the car also suggests that the person may be active and engaged in their community."
/home/neemias/perceptsent/data/1V1YluSEjy9y7TCFziuoaaj1Xqio_Vomr.jpg,"This image shows a road with traffic signs indicating the direction of traffic. The image is slightly positive, as it depicts a well-organized and functional traffic system. The use of different types of signs indicates that the authorities are taking measures to ensure the safety of drivers and pedestrians. The colorful signs add a touch of vibrancy to the scene, making it visually appealing. Overall, the image represents a positive aspect of the city's infrastructure."
/home/neemias/perceptsent/data/1rRN7caLztIHeqHoxgq-T5V0Jc-1fpFC-.jpg,"This image shows a group of workers on a scaffolding, working on a large industrial structure. The workers are wearing safety gear and appear to be engaged in their work. The overall sentiment of the image is positive, as the workers seem to be working efficiently and effectively."
/home/neemias/perceptsent/data/1J4F4zQs72VANKyWUsAoSub9hba4UvqL7.jpg,"Positive. The person in the image is lying on the ground, which suggests that they are tired or exhausted. However, their facial expression and body language suggest that they are content and at peace. The people walking by them also appear to be going about their daily business, which suggests a sense of normalcy and routine in their lives. Overall, the image conveys a sense of calmness and contentment."
/home/neemias/perceptsent/data/1SaoxF5PRtT5NGEi-yczZX2tcpdmSBh7S.jpg,"This image appears to be a photograph of a city street with tall buildings on either side. The buildings are made of different materials, including brick and concrete. There are cars parked on the street and some people walking on the sidewalk. The overall feeling of this image is neutral. It does not evoke any particularly strong emotions or sentiments."
/home/neemias/perceptsent/data/1Upp6HRI8J13h02PqyZ0IQ0jDlcmtVqX5.jpg,"Positive. The image shows a well-lit and spacious train station with clean and white pillars, which suggests a sense of order and organization. The lighting is bright and evenly distributed, creating a welcoming atmosphere for passengers. The empty platform and tracks suggest that the station is not yet in use, but it is ready for action. The overall impression is one of efficiency and readiness."
/home/neemias/perceptsent/data/1awZiWa3wY3yGTVAystOAomf8NPpomPTM.jpg,"Positive. The image shows a beautiful green park with tall trees and a clear blue sky, which suggests a positive sentiment."
/home/neemias/perceptsent/data/1JqlJo0Y97QWCa9u3z4bVH0wyrCmAwmi1.jpg,"This image is of a busy street with people walking and shopping. The flowers in the foreground are bright and colorful, adding to the overall positive atmosphere of the scene. The people in the background are smiling and seem to be enjoying their time on the street. Overall, this image evokes feelings of positivity and happiness."
/home/neemias/perceptsent/data/1B8WtVuNaAYRLNHULpReETKCJzr8DPOGk.jpg,"This image appears to be a photograph of a narrow, cobblestone street lined with old buildings on either side. The buildings have tall, white facades and appear to be made of stone or brick. There are several windows visible on the upper floors of the buildings, and some of them have shutters or blinds closed. There is a bicycle parked on the sidewalk in front of one of the buildings. The overall feeling of the image is positive, as it depicts a charming, historic street scene."
/home/neemias/perceptsent/data/1rK9_uF5-kSTpqB43oRPQL8mT75bvxqsX.jpg,This image is a messy room with trash bags scattered around. The walls are made of concrete and there is a wooden bed in the corner. The room appears to be untidy and in need of cleaning.
/home/neemias/perceptsent/data/1yeexBc0eABmf416dTb7UNbNXyDMv22_G.jpg,"SlightlyPositive

        This image shows a group of people gathered around a tree that has fallen over. The man in the image is wearing a white shirt and is using a shovel to move some of the dirt that has accumulated around the tree. The children in the image are standing nearby, watching the man work. Overall, this image depicts a positive scene of people coming together to help clean up after a natural disaster."
/home/neemias/perceptsent/data/1dTZt8qUveiP068uB-VoJ1s24fUl-0-87.jpg,"Positive. The image shows a peaceful and serene scene with a beautiful sky, which suggests a positive sentiment."
/home/neemias/perceptsent/data/14f8ziHdoSRLNkGQ5pQY-vIbsknuNlYkt.jpg,"Positive. The image shows a beautiful skyline of a city, which is a positive sentiment. The buildings are tall and modern, indicating progress and development. The sky is cloudy, but it does not detract from the beauty of the scene. The water in the foreground adds to the serenity of the image."
/home/neemias/perceptsent/data/1jvOMMlg--dVoolk8h3nqGWp82LZ6txRW.jpg,"This image appears to be a view from the top of a building or structure, looking down onto a courtyard or outdoor area. There are several pieces of outdoor furniture visible, including a table and chairs, as well as some debris on the ground. The overall tone of the image is neutral, with no obvious positive or negative emotions."
/home/neemias/perceptsent/data/10S9q8Z0QXyUiKrs1cPlfQp8knFoSSmd3.jpg,This image shows a flooded area with water covering the land and buildings. The water level is high and it has submerged the houses and other structures. The sky is cloudy and it seems to be a rainy day. The image is slightly positive as it shows the power of nature and the impact it can have on human lives and structures.
/home/neemias/perceptsent/data/1mzQJ6RflF25Jy4urQkmyC1QkxcJ8OMx0.jpg,"Positive. The image shows a beautiful landscape with mountains, water and green grass. It is a peaceful and serene scene that evokes feelings of calmness and relaxation. The sun is shining brightly in the sky, adding to the warmth and happiness of the scene."
/home/neemias/perceptsent/data/1PU-3ELD86V5XuAP7ZDS5OTeW1pZNSr3V.jpg,"Positive. The image shows a peaceful and serene scene with a lake surrounded by trees and houses, which evokes feelings of calmness and tranquility. The sky is clear and blue, adding to the positive atmosphere of the scene."
/home/neemias/perceptsent/data/16r0D-FL3B3W0i1hnEEgWhDIRgdo4WVXL.jpg,"This image appears to be a photograph of a city street with buildings on either side and a bus driving down the road. The sky is cloudy and overcast, which gives the scene a dull and gloomy appearance. The overall sentiment of this image is slightly negative due to the dull and gloomy atmosphere."
/home/neemias/perceptsent/data/1pj26skCy0LULsoXHRMJQ5KtI9IEJSlau.jpg,"This image depicts a hallway with several elevators on either side. The walls are made of marble and there are ornate gold accents on the ceiling. The floor is made of polished marble tiles. The elevators have glass doors and metal frames. There is a woman in a red dress walking down the hallway.

        Based on the image, the sentiment can be classified as Neutral. The image does not evoke any particularly strong emotions, but it is not negative or positive either. It is simply a depiction of a hallway with elevators."
/home/neemias/perceptsent/data/1rzVsst4kDiTzTHqo98pcs3Ch4vQB5liL.jpg,"This image shows a bicycle parked on the side of a dirt road in a forest. The trees are tall and green, and there is a clear blue sky in the background. The bicycle has a basket on the front and looks well-used. There are no people or other objects in the image, but there are signs on the road indicating the direction of traffic.

        Based on the content of the image, it can be classified as Neutral. The image does not evoke any particularly strong emotions, but it is still a pleasant scene with a sense of calmness and serenity."
/home/neemias/perceptsent/data/1w-L86fcu99peN2_zE8TAV8yJ8-9JGiSQ.jpg,"Positive. The image shows a large, open room with shelves and tables filled with various objects, including vases and other ceramic items. The lighting is dim, but there are still plenty of details visible in the scene. The overall atmosphere is one of abandonment and decay, but there is still a sense of order and organization in the way the objects are arranged. The colors are muted and faded, but there is still a sense of life in the scene. The image is well-composed and has a good balance of light and shadow."
/home/neemias/perceptsent/data/1dM3dvgzrCyYdTlPIeD-Hpp6LE23bRNb2.jpg,"Positive. The image shows a peaceful and serene residential area with well-maintained houses and greenery surrounding them. The sun is shining brightly, adding to the positive feel of the scene. The only thing missing is people enjoying the outdoors or going about their daily business, which would make it even more lively and inviting."
/home/neemias/perceptsent/data/12hFheqPhuWujFJuFMX0bkmUISIFlJmbd.jpg,"Positive. The image shows a group of people sitting on the grass, enjoying their time together and having fun. They appear to be happy and content, which suggests a positive sentiment."
/home/neemias/perceptsent/data/13byNR0rxJ3dpZIwo5Mn5GPTZGgkK9_Rj.jpg,"Positive: This image shows a clear blue sky with some clouds in the background. The smoke in the distance suggests that there may be a fire or explosion happening, but it doesn't appear to be too close to the area where the photo was taken. Overall, this image gives off a positive vibe, suggesting that even in the midst of danger or uncertainty, there is still beauty and peace to be found in the world.

Neutral: This image is neutral because it doesn't have any obvious emotional connotations. The sky is blue and the smoke in the distance is not particularly close or large, so it doesn't suggest any particular danger or threat. However, the fact that there is smoke in the distance could be seen as a negative sign, depending on the context.

Negative: This image could be seen as negative because the smoke in the distance suggests that there may be some kind of explosion or fire happening nearby. This could be seen as a negative event, especially if people are affected by it. Additionally, the fact that the image is somewhat blurry could be seen as a negative sign, as it suggests that the photographer may not have been able to capture a clear shot.

Slightly Negative: This image is slightly negative because while the sky is blue and there is no obvious danger in the image, the smoke in the distance suggests that something negative is happening nearby. This"
/home/neemias/perceptsent/data/1kgUksG9Ih9CKeTKjrXjT9oQDnnf55aZX.jpg,"Positive. The image shows a beautiful mountain lake surrounded by lush greenery and misty clouds, which creates a serene and peaceful atmosphere. The small cabin on the shore adds to the charm of the scene, making it an ideal place for a relaxing vacation."
/home/neemias/perceptsent/data/1p1L6LjNH4qJTvmLtnV6c855PcxNjyWqy.jpg,"Positive. The image shows a mask that is used to protect oneself from the spread of COVID-19. It suggests that the person wearing it is taking precautions to avoid getting infected with the virus, which is a positive attitude towards the situation."
/home/neemias/perceptsent/data/1ed9UFeuVyBWb2vMIuQxBRgkrAqUyQVYY.jpg,"​

Positive. The image shows a group of people on motorcycles, which suggests a sense of community and camaraderie among them. The presence of police officers also implies a sense of security and protection for the riders. Overall, the image conveys a positive sentiment."
/home/neemias/perceptsent/data/1nRt-7t22PsqWFQjskUpmWRoRBZeZO5tt.jpg,"Positive. The image shows a busy street with multiple vehicles, including buses and cars, driving on the road. The red double-decker bus stands out among the other vehicles, adding a touch of color to the scene. The overall atmosphere is lively and bustling, with people going about their daily business. The image captures a moment in time, offering a glimpse into city life."
/home/neemias/perceptsent/data/1Ohuhp5FhhThtnNaop2Pd0PfrXPHoTgyl.jpg,"Positive. The image shows a beautiful mountain landscape with lush greenery and a clear blue sky, which evokes feelings of peace, tranquility, and awe. The presence of trees and clouds in the background further enhances the positive sentiment."
